Cat�gorie;Article;D�signation 1;Unit� stock;Unit� vente;Coef UV-US;Saisie coeff vente;Unit� achat;Coef UA-US;Conditionnement;Coef UC-US;Saisie coeff autoris;Code comptable;Niveau taxe;Famille statistique;Famille statistique;Famille statistique;Gestion stock;Fournisseur;Article fournisseur;D�signation fourn
PDR;PDR01672;FIL ATTACHE;KG;;0;1;KG;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00033;PDR01672;FIL ATTACHE
PDR;PDR01672;FIL ATTACHE;KG;;0;1;KG;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00227;PDR01672;FIL D ATTACHE
PDR;PDR01673;VALVE LIMITATION DE PRESSION 81.52101-6269;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00131;81.52101-6269;VALVE LIMITATION DE PRESSION
PDR;PDR01674;SILENT BLOC CROCHET CABINE 020.549;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR11;P1101;;2;FRL00088;020.549;SILENT BLOC CROCHET CABINE
PDR;PDR01675;TAMBOUR DE FREIN MAN AR TGA 8X4;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0601;;2;FRL00089;03TB002WO;TAMBOUR DE FREIN MAN AR TGA 8X4
PDR;PDR01676;VERIN CABINE CCPA 021.038;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR11;P1101;;2;FRL00088;021.038;VERIN CABINE
PDR;PDR01677;CLE MIXTE DIA 11;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01677;CLE MIXTE DIA 11
PDR;PDR01678;CLE MIXTE DIA 12;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01678;CLE MIXTE DIA 12
PDR;PDR01679;CLE MIXTE DIA 15;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01679;CLE MIXTE DIA 15
PDR;PDR01680;CLE MIXTE DIA 16;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01680;CLE MIXTE DIA 16
PDR;PDR01681;CLE MIXTE DIA 18;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01681;CLE MIXTE DIA 18
PDR;PDR01682;CLE MIXTE DIA 20;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01682;CLE MIXTE DIA 20
PDR;PDR01683;CLE MIXTE DIA 21;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01683;CLE MIXTE DIA 21
PDR;PDR01684;CLE MIXTE DIA 23;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01684;CLE MIXTE DIA 23
PDR;PDR01685;CLE MIXTE DIA 25;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01685;CLE MIXTE DIA 25
PDR;PDR01686;CLE MIXTE DIA 26;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01686;CLE MIXTE DIA 26
PDR;PDR01687;CLE MIXTE DIA 27;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01687;CLE MIXTE DIA 27
PDR;PDR01688;CLE MIXTE DIA 28;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01688;CLE MIXTE DIA 28
PDR;PDR01689;CLE MIXTE DIA 29;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01689;CLE MIXTE DIA 29
PDR;PDR01690;CLE MIXTE DIA 32;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00227;PDR01690;CLE MIXTE DIA 32
PDR;PDR01691;COUDE MF 1P CUIVRE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1002;;2;FRL00077;PDR01691;COUDE MF 1P CUIVRE
PDR;PDR01692;REDUCTION 1PX3/4 CUIVRE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1002;;2;FRL00077;PDR01692;REDUCTION 1PX3/4 CUIVRE
PDR;PDR01693;AXE SUPPORT DE FLECHE DI070760001;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0204;P3005;2;FRL00042;DI070760001;AXE SUPPORT DE FLECHE DI070760001
PDR;PDR01694;CACHE POUSSIERE DI040280166;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0602;;2;FRL00042;DI040280166;CACHE POUSSIERE DI040280166
PDR;PDR01695;BAGUE DX340LCA;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0204;P3005;2;FRL00042;DI040030088;BAGUE DX340LCA
PDR;PDR01696;BOITE A JOINT TORIQUE K9006411;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0602;P3005;2;FRL00284;DI040280813;BOITE A JOINT TORIQUE K9006411
PDR;PDR01697;CHARBON BOSCH 1607014171;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00227;PDR01697;JEU DE BALAIS BOSCH 1607014171
PDR;PDR01698;ROTOR POMPE A HUILE BV TGS 480;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00088;1315.303.027;ROTOR POMPE A HUILE BV TGS 480
PDR;PDR01699;ROULEMENT BV TGS 480 A BORDURE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00088;750117678;ROULEMENT BV TGS 480 A BORDURE
PDR;PDR01700;JOINT PISTON BV;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00088;750112177;JOINT PISTON BV
PDR;PDR01701;ROULEMENT BV TGS 400/480;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00088;750117009;ROULEMENT BV TGS 400/480
PDR;PDR01702;COUVERCLE POMPE A HUILE GM BV TGS 480;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00088;1325.302.052;COUVERCLE POMPE A HUILE GM BV TGS 480
PDR;PDR01703;COSSE A SERTIR 14;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00227;PDR01703;COSSE A SERTIR 14
PDR;PDR01704;VIS 08;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01704;VIS 08
PDR;PDR01705;RONDELLE 04X30;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00088;PDR01705;RONDELLE 04
PDR;PDR01705;RONDELLE 04X30;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00227;PDR01705;RONDELLE 04
PDR;PDR01706;FILTRE A AIR EXT A213939;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;P0401;P3006;2;FRL00042;DF030330026;FILTRE A AIR EXT A213939
PDR;PDR01707;PNEU 13/80 R22,5 TR669;UN;;0;1;UN;1;;0;0;PDR;A146;PDR08;;;2;FRL00263;PDR01707;PNEU 13/80 R22,5 TR669
PDR;PDR01708;PNEU 13/80 R22,5 TR668;UN;;0;1;UN;1;;0;0;PDR;A146;;;;2;FRL00263;PDR01708;PNEU 13/80 R22,5 TR668
PDR;PDR01709;ADBLEU 10L;UN;;0;1;UN;1;;0;0;CONS;A146;PDR05;P0504;;2;FRL00347;UT000323;ADBLEU 10L
PDR;PDR01710;PLOMB A SCELLER;KG;;0;1;KG;1;;0;0;PDR;AV001;PDR02;;;1;FRL00052;PDR01710;PLOMB A SCELLER
PDR;PDR01711;SERIE DE MICHE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR07;P0703;;2;FRL00052;PDR01711;SERIE DE MICHE
PDR;PDR01712;YEUX DE CHAT;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR07;P0703;;2;FRL00052;PDR01712;YEUX DE CHAT
PDR;PDR01713;BAGUETTE SOUDAGE G53 DIA 3,15;UN;;0;1;UN;1;;0;0;PDR;A146;PDR01;P0105;;2;FRL00060;PDR01713;BAGUETTE SOUDAGE G53 DIA 3,15
PDR;PDR01714;DISQUE A BOIS DIA 230MM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00060;PDR01714;DISQUE A BOIS DIA 230MM
PDR;PDR01715;ROULETTE MUSURE FIBRE 20M;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0702;;2;FRL00060;PDR01715;ROULETTE MUSURE FIBRE 20M
PDR;PDR01716;BOUCHON GALVANISER DIA 2P;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1004;;2;FRL00060;PDR01716;BOUCHON GALVANISER DIA 2P
PDR;PDR01716;BOUCHON GALVANISER DIA 2P;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1004;;2;FRL00077;PDR01716;BOUCHON GALVANISER DIA 2P
PDR;PDR01717;CLE DYNAMOMETRIQUE 1/2 40-200MM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR07;P0701;;2;FRL00060;PDR01717;CLE DYNAMOMETRIQUE 1/2 40-200MM
PDR;PDR01718;KIT ALT REN 117202495R;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00054;117202495R;KIT ALT REN 117202495R
PDR;PDR01719;TAPIS SUR MESURE 4D;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0204;;2;FRL00054;PDR01719;TAPIS SUR MESURE 4D
PDR;PDR01720;COURROIE 975X10;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00054;PDR01720;COURROIE 975X10
PDR;PDR01721;BOUCHON RADIATEUR 022510-1572;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00054;022510-1572;BOUCHON RADIATEUR 022510-1572
PDR;PDR01722;FILTRE A GASOIL MB220900;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;P0401;;2;FRL00054;PDR01722;FILTRE A GASOIL MB220900
PDR;PDR01723;COURROIE A72;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;;2;FRL00054;PDR01723;COURROIE A72
PDR;PDR01724;COUDE BOITIER 16X1/2;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1002;;2;FRL00077;PDR01724;COUDE BOITIER 16X1/2
PDR;PDR01725;RETUBE 16 ;M;;0;1;M;1;;0;0;PDR;A146;PDR10;P1002;;2;FRL00077;PDR01725;RETUBE 16 
PDR;PDR01726;GAINE 25 BLEU;M;;0;1;M;1;;0;0;PDR;A146;PDR10;P1002;;2;FRL00077;PDR01726;GAINE 25 BLEU
PDR;PDR01727;TE EGAL 16;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1002;;2;FRL00077;PDR01727;TE EGAL 16
PDR;PDR01728;TUBE PVC EVACUATION 50;M;;0;1;M;1;;0;0;PDR;A146;PDR10;P1002;;2;FRL00077;PDR01728;TUBE PVC EVACUATION 50
PDR;PDR01729;COUDE 1/8 50 PVC;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1003;;2;FRL00077;PDR01729;COUDE 1/8 50 PVC
PDR;PDR01730;COUDE 1/4 50 PVC;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1003;;2;FRL00077;PDR01730;COUDE 1/4 50 PVC
PDR;PDR01731;COUDE F 16X1/2;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1003;;2;FRL00077;PDR01731;COUDE F 16X1/2
PDR;PDR01732;MAMELON 1/2 CUIVRE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1004;;2;FRL00077;PDR01732;MAMELON 1/2 CUIVRE
PDR;PDR01733;COLLIER A JOINT 25;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0901;;2;FRL00077;PDR01733;COLLIER A JOINT 25
PDR;PDR01734;VIS POELIER 4X10;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01734;VIS POELIER 4X10
PDR;PDR01735;VIS POELIER 4X20;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01735;VIS POELIER 4X20
PDR;PDR01736;COUSSINET EN BRONZE SCHWING 10018037;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0204;;2;FRL00007;10018037;COUSSINET EN BRONZE SCHWING 10018037
PDR;PDR01737;FILTRE HYDRAULIQUE SCHWING 98330519;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;P0401;;2;FRL00007;98330519;FILTRE HYDRAULIQUE SCHWING 98330519
PDR;PDR01738;FILTRE HYDRAULIQUE SCHWING 98380243;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;P0401;P3007;2;FRL00007;98380243;FILTRE HYDRAULIQUE SCHWING 98380243
PDR;PDR01739;FILTRE HYDRAULIQUE SCHWING 98333019;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;P0401;P3007;2;FRL00007;98333019;FILTRE HYDRAULIQUE SCHWING 98333019
PDR;PDR01740;FILTRE HYDRAULIQUE SCHWING 98349427;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;P0401;P3007;2;FRL00007;98349427;FILTRE HYDRAULIQUE SCHWING 
PDR;PDR01741;COMBINAISON DE TRAVAIL;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00294;COMBI-LOC;COMBINAISON DE TRAVAIL
PDR;PDR01742;TENUE DE TRAVAIL VESTE ET PANTALON;UN;;0;1;UN;1;;0;0;EPI;A146;PDR02;P0201;;2;FRL00294;ENS-VP;TENUE DE TRAVAIL VESTE ET PANTALON
PDR;PDR01743;SERVOMOTEUR COMPACT ASYNCHRONE MCA19S35-RS0B0;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0303;P3008;2;FRL00343;PDR01743;SERVOMOTEUR COMPACT ASYNCHRONE 
PDR;PDR01743;SERVOMOTEUR COMPACT ASYNCHRONE MCA19S35-RS0B0;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0303;P3008;2;FRL00386;PDR01743;SERVOMOTEUR COMPACT ASYNCHRONE 
PDR;PDR01744;VENTILATEUR ACEC CARTER A2S130AB03-11;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0303;P3008;2;FRL00343;PDR01744;VENTILATEUR ACEC CARTER A2S130AB03-11
PDR;PDR01744;VENTILATEUR ACEC CARTER A2S130AB03-11;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0303;P3008;2;FRL00386;PDR01744;VENTILATEUR ACEC CARTER A2S130AB03-11
PDR;PDR01745;FAISCEAU DISQUE TACHYGRAPHE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0303;P3008;1;FRL00189;PDR01745;FAISCEAU DISQUE TACHYGRAPHE
PDR;PDR01746;PALIERS A SEMELLE UCP216;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;P3008;2;FRL00015;UCP216;PALIERS A SEMELLE
PDR;PDR01747;ROTULES GE50ES2RS-F;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;P3008;2;FRL00015;GE50ES2RS-F;ROTULES 
PDR;PDR01748;PALIERS A SEMELLE SL30;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;P3008;2;FRL00351;SL30;PALIERS A SEMELLE
PDR;PDR01749;ROULEMENT  33206J;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;P3008;2;FRL00015;33206J;ROULEMENT A ROULEAUX CONIQUES 33206J
PDR;PDR01750;ARRET D HUILE 20X30X4.5;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0602;P3008;2;FRL00015;AH20X30X4.5;ARRET D HUILE 20X30X4.5
PDR;PDR01751;ARRET D HUILE 20X30X7;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0602;P3008;2;FRL00015;AH20X30X7;ARRET D HUILE 20X30X7
PDR;PDR01752;ARRET D HUILE 20X30X5;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0602;P3008;2;FRL00015;AH20X30X5;ARRET D HUILE 20X30X5
PDR;PDR01753;ARRET D HUILE 20X30X10;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0602;P3008;2;FRL00015; AH20X30X10;ARRET D HUILE 20X30X10
PDR;PDR01754;BARDAHL GASOIL DD1000;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0202;;2;FRL00054;PDR01754;BARDAHL GASOIL DD1000
PDR;PDR01755;PANNEAUX EN PUEP 35 FISSURE 600X1090;UN;;0;1;UN;1;;0;0;PDR;A146;PDR12;P1203;P3010;2;FRL00209;PDR01755;TOILE PU SCREENTECH MAILLE 0.6X11 DIM 1090X600 EP 35
PDR;PDR01756;VANNE A BILLE 3/4;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1004;;2;FRL00152;ROVA3/4CA;SDE VANNE A BILLE 3/4
PDR;PDR01757;MOTOVIBREUR 0.09KW 3000TR/MIN;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0303;;2;FRL00101;PDR01757;MOTOVIBREUR 0.09KW 3000TR/MIN
PDR;PDR01758;PNEU 215/65 R16;UN;;0;1;UN;1;;0;0;PDR;A146;PDR08;;;2;FRL00028;PDR01758;PNEU 215/65R16
PDR;PDR01759;ROULEAUX RUBAN ROUGE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00033;PDR01759;ROULEAUX RUBAN ROUGE
PDR;PDR01760;ROULEMENT DE PALIERS 1070-60G;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0604;P3010;2;FRL00015;1070-60G;ROULEMENT DE PALIERS
PDR;PDR01761;GOULOTTE DE REMPLISSAGE D HUILE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0603;P3010;2;FRL00088;21448916;GOULOTTE DE REMPLISSAGE D HUILE
PDR;PDR01762;PLAQUE BOITE A VITESSE AVEC PIGNON 8X4;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00088;450001;PLAQUE BOITE A VITESSE AVEC PIGNON 8X4
PDR;PDR01763;GYROPHARE 12/24V;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00088;LS3112;GYROPHARE 12/24V
PDR;PDR01764;CLIGHOTEUR MERCEDES ACTROS DROIT;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00088;9608201121;CLIGNOTEUR MERCEDES ACTROS DROIT
PDR;PDR01765;CLIGHOTEUR MERCEDES ACTROS GAUCHE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00088;9608201021;CLIGNOTEUR MERCEDES ACTROS GAUCHE
PDR;PDR01766;PIGNON REDICTEUR MAN TGA DROIT;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00088;81.35112-6024;PIGNON REDICTEUR MAN TGA DROIT
PDR;PDR01767;BRIDE MOYEU MAN;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0601;;2;FRL00088;022.148;BRIDE MOYEU MAN
PDR;PDR01768;JEU DE PIGNON PLANETAIRE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00088;81.35112-6023;JEU DE PIGNON PLANETAIRE
PDR;PDR01769;SUPPORT ROULEMENT REDUCTEUR;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0601;;2;FRL00088;81.35140-0013;SUPPORT ROULEMENT REDUCTEUR
PDR;PDR01770;ROULEMENT BOITE A VITESSE INTERNE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0604;;2;FRL00088;81.93501-0080;ROULEMENT BOITE A VITESSE INTERNE
PDR;PDR01771;COMMUTATEUR CHAUFFAGE DEMARRAGE BOSCH;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0303;;2;FRL00088;342315004;COMMUTATEUR CHAUFFAGE DEMARRAGE BOSCH
PDR;PDR01772;FEU LATERAL;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00088;AT52J;FEU LATERAL
PDR;PDR01773;CATADIOPTRE D85 BLANC;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00088;1,3016E+11;CATADIOPTRE D85 BLANC
PDR;PDR01774;CABOCHON RENAULT AR;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00088;DD3048;CABOCHON RENAULT AR
PDR;PDR01775;PIGNON POMPE A HUILE BOITE A VITESSE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00088;95531143;PIGNON POMPE A HUILE BOITE A VITESSE
PDR;PDR01776;PIGNON POMPE A HUILE BOITE A VITESSE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00088;95530070;PIGNON POMPE A HUILE BOITE A VITESSE
PDR;PDR01777;FEU DE CHANTIER CARRE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00088;LS508;FEU DE CHANTIER CARRE
PDR;PDR01778;CATADIOPTRE D85 ROUGE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00088;1,3016E+11;CATADIOPTRE D85 ROUGE
PDR;PDR01779;LAMPE VERRE 24V 3W;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00088;17109;LAMPE VERRE 24V 3W
PDR;PDR01780;REFLECTEUR TRIAGLE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0306;;2;FRL00088;AT5042;REFLECTEUR TRIAGLE
PDR;PDR01781;PLAQUE POMPE A HUILE BOITE A VITESSE;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00088;1325-302-052;PLAQUE POMPE A HUILE BOITE A VITESSE
PDR;PDR01782;COUVERCLE POMPE A HUILE BOITE A VITESSE PM;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR06;P0603;;2;FRL00088;PDR01782;COUVERCLE POMPE A HUILE BOITE A VITESSE PM
PDR;PDR01783;CLAVIER DE COMMANDE ET DE DIAGNOSTIC X400 EZAEBK1001;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0305;;2;FRL00386;EZAEBK1001;CLAVIER DE COMMANDE ET DE DIAGNOSTIC X400 EZAEBK1001
PDR;PDR01784;PNEU 315/80R22.5 KDM II;UN;;0;1;UN;1;;0;0;CONSP;A146;PDR08;;;2;FRL00218;PDR01784;PNEU 315/80R22.5 KDM II
PDR;PDR01785;TITAN ATF 3000 20L;UN;;0;1;UN;1;;0;0;CONSH;A146;PDR05;P0502;;2;FRL00044; HT003;TITAN ATF 3000 20L
PDR;PDR01786;CLAXON 12V DISQUE;UN;;0;1;UN;1;;0;0;PDR;A146;PDR04;P0403;;2;FRL00088; 79338K;CLAXON 12V DISQUE
PDR;PDR01787;LAME DE SCIE CIRCULAIRE DIA 235X2.4X30;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00060; BOSCH PRO 235X2.4X3;LAME DE SCIE CIRCULAIRE DIA 235X2.4X30
PDR;PDR01788;RACCORD SYMETRIQUE BRZ FEMELLE DN 40 1P1/2;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1004;;2;FRL00060;PDR01788;RACCORD CANNELE SYMETRIQUE DIA 1P1/2
PDR;PDR01789;RACCORD CANNELE SYMETRIQUE DIA 1P1/2;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1004;;2;FRL00060;PDR01789;RACCORD CANNELE SYMETRIQUE DIA 1P1/2
PDR;PDR01790;MASSETTE EN CAOUTCHOC;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00060;PDR01790;MASSETTE EN CAOUTCHOC
PDR;PDR01791;TIGE FILETTE NOIR DIA 06;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00060;PDR01791;TIGE FELTEE NOIR DIA 06
PDR;PDR01792;COLLIER DE SERRAGE DIA 3.6X150;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0901;;2;FRL00060;PDR01792;COLLIER DE SERRAGE DIA 3.6X150
PDR;PDR01793;COLLIER DE SERRAGE DIA 7.6X185;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0901;;2;FRL00060;PDR01793;COLLIER DE SERRAGE DIA 7.6X185
PDR;PDR01794;FLEXIBLE A AIR DIA 9;M;;0;1;M;1;;0;0;PDR;A146;PDR10;P1002;;2;FRL00060;PDR01794;FLEXIBLE A AIR DIA 9
PDR;PDR01795;PRISE RAPIDE MALE DIA 3/8;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00060;PDR01795;PRISE RAPIDE MALE DIA 3/8
PDR;PDR01795;PRISE RAPIDE MALE DIA 3/8;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00227;PDR01795;PRISE RAPIDE
PDR;PDR01796;RACCORD RAPIDE MALE 3/8;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0905;;2;FRL00060;PDR01796;RACCORD RAPIDE MALE 3/8
PDR;PDR01797;TETE EXTINCTEUR POUDRE;UN;;0;1;UN;1;;0;0;EQUISEC;AV001;PDR07;P0703;;1;FRL00204;ART-0024;TETE EXTINCTEUR POUDRE
PDR;PDR01798;MANOMETRE EXTINCTEUR;UN;;0;1;UN;1;;0;0;EQUISEC;AV001;PDR07;P0703;;1;FRL00204;ART-0028;MANOMETRE EXTINCTEUR
PDR;PDR01799;GOUPILLE EXTINCTEUR;UN;;0;1;UN;1;;0;0;EQUISEC;AV001;PDR07;P0703;;1;FRL00204;ART-0035;GOUPILLE EXTINCTEUR
PDR;PDR01800;JOINT TETE EXTINCTEUR;UN;;0;1;UN;1;;0;0;EQUISEC;AV001;PDR07;P0703;;1;FRL00204;ART-0036;JOINT TETE EXTINCTEUR
PDR;PDR01801;FLEXIBLE EXTINCTEUR;UN;;0;1;UN;1;;0;0;EQUISEC;AV001;PDR07;P0703;;1;FRL00204;ART-0047;FLEXIBLE EXTINCTEUR
PDR;PDR01809;MINUTRIE KIENZEL TYPE 1324;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0302;;2;FRL00189;PDR01809;MINUTRIE KIENZEL TYPE 1324
PDR;PDR01810;GENERATEUR KITAS 35 MM;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0307;;2;FRL00189;PDR01810;GENERATEUR KITAS 35 MM
PDR;PDR01811;GENERATEUR KITAS 90 MM;UN;;0;1;UN;1;;0;0;PDR;AV001;PDR03;P0307;;2;FRL00189;PDR01811;GENERATEUR KITAS 90 MM
PDR;PDR01812;ECROU FREIN DIA 6;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01812;ECROU FREIN DIA 6
PDR;PDR01813;ECROU FREIN DIA 5;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01813;ECROU FREIN DIA 5
PDR;PDR01814;RONDELLE PLATE 5X10;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01814;RONDELLE PLATE 5X10
PDR;PDR01815;RONDELLE PLATE 5X20;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0902;;2;FRL00227;PDR01815;RONDELLE PLATE 5X20
PDR;PDR01816;BALAIS ESSUIE GLACE 14 35CM;UN;;0;1;UN;1;;0;0;PDR;A146;PDR02;P0204;;2;FRL00054;14;BALAIS ESSUIE GLACE 14 35CM
